,plain_dates,park_name,year,month,day,hour_rise,minute_rise,hour_set,minute_set,day_length
422,20171022,Sunol,2017,10,22,7,22,18,21,39544
423,20171022,Tilden,2017,10,22,7,24,18,22,39487
424,20171023,Anthony Chabot Regional Park,2017,10,23,7,25,18,21,39369
425,20171023,Briones,2017,10,23,7,25,18,21,39344
426,20171023,Garin Regional Park,2017,10,23,7,24,18,20,39389
427,20171023,Joseph D Grant County Park,2017,10,23,7,22,18,19,39433
428,20171023,Mt Diablo StatePark,2017,10,23,7,24,18,20,39352
429,20171023,Pleasanton Ridge Regional Park,2017,10,23,7,23,18,20,39392
430,20171023,Sunol,2017,10,23,7,23,18,20,39408
431,20171023,Tilden,2017,10,23,7,25,18,21,39350
432,20171024,Anthony Chabot Regional Park,2017,10,24,7,26,18,19,39233
433,20171024,Briones,2017,10,24,7,26,18,19,39207
434,20171024,Garin Regional Park,2017,10,24,7,25,18,19,39254
435,20171024,Joseph D Grant County Park,2017,10,24,7,23,18,18,39299
436,20171024,Mt Diablo StatePark,2017,10,24,7,25,18,19,39216
437,20171024,Pleasanton Ridge Regional Park,2017,10,24,7,24,18,19,39257
438,20171024,Sunol,2017,10,24,7,24,18,19,39273
439,20171024,Tilden,2017,10,24,7,26,18,20,39213
440,20171025,Anthony Chabot Regional Park,2017,10,25,7,27,18,18,39098
441,20171025,Briones,2017,10,25,7,27,18,18,39071
442,20171025,Garin Regional Park,2017,10,25,7,26,18,18,39119
443,20171025,Joseph D Grant County Park,2017,10,25,7,24,18,17,39165
444,20171025,Mt Diablo StatePark,2017,10,25,7,26,18,17,39080
445,20171025,Pleasanton Ridge Regional Park,2017,10,25,7,25,18,17,39122
446,20171025,Sunol,2017,10,25,7,25,18,17,39139
447,20171025,Tilden,2017,10,25,7,27,18,19,39077
448,20171026,Anthony Chabot Regional Park,2017,10,26,7,28,18,17,38963
449,20171026,Briones,2017,10,26,7,28,18,17,38935
450,20171026,Garin Regional Park,2017,10,26,7,27,18,17,38985
451,20171026,Joseph D Grant County Park,2017,10,26,7,25,18,16,39033
452,20171026,Mt Diablo StatePark,2017,10,26,7,27,18,16,38945
453,20171026,Pleasanton Ridge Regional Park,2017,10,26,7,26,18,16,38988
454,20171026,Sunol,2017,10,26,7,26,18,16,39006
455,20171026,Tilden,2017,10,26,7,28,18,17,38942
456,20171027,Anthony Chabot Regional Park,2017,10,27,7,29,18,16,38830
457,20171027,Briones,2017,10,27,7,29,18,16,38801
458,20171027,Garin Regional Park,2017,10,27,7,28,18,16,38852
459,20171027,Joseph D Grant County Park,2017,10,27,7,26,18,15,38901
460,20171027,Mt Diablo StatePark,2017,10,27,7,28,18,15,38810
461,20171027,Pleasanton Ridge Regional Park,2017,10,27,7,27,18,15,38855
462,20171027,Sunol,2017,10,27,7,27,18,15,38873
463,20171027,Tilden,2017,10,27,7,29,18,16,38808
464,20171028,Anthony Chabot Regional Park,2017,10,28,7,30,18,15,38697
465,20171028,Briones,2017,10,28,7,30,18,14,38667
466,20171028,Garin Regional Park,2017,10,28,7,29,18,14,38720
467,20171028,Joseph D Grant County Park,2017,10,28,7,27,18,13,38770
468,20171028,Mt Diablo StatePark,2017,10,28,7,29,18,14,38677
469,20171028,Pleasanton Ridge Regional Park,2017,10,28,7,28,18,14,38723
470,20171028,Sunol,2017,10,28,7,28,18,14,38742
471,20171028,Tilden,2017,10,28,7,30,18,15,38674
472,20171029,Anthony Chabot Regional Park,2017,10,29,7,31,18,13,38565
473,20171029,Briones,2017,10,29,7,31,18,13,38534
474,20171029,Garin Regional Park,2017,10,29,7,30,18,13,38588
475,20171029,Joseph D Grant County Park,2017,10,29,7,28,18,12,38640
476,20171029,Mt Diablo StatePark,2017,10,29,7,30,18,12,38544
477,20171029,Pleasanton Ridge Regional Park,2017,10,29,7,29,18,13,38592
478,20171029,Sunol,2017,10,29,7,29,18,13,38611
479,20171029,Tilden,2017,10,29,7,31,18,14,38542
480,20171030,Anthony Chabot Regional Park,2017,10,30,7,32,18,12,38434
481,20171030,Briones,2017,10,30,7,32,18,12,38402
482,20171030,Garin Regional Park,2017,10,30,7,31,18,12,38458
483,20171030,Joseph D Grant County Park,2017,10,30,7,29,18,11,38512
484,20171030,Mt Diablo StatePark,2017,10,30,7,31,18,11,38413
485,20171030,Pleasanton Ridge Regional Park,2017,10,30,7,30,18,12,38462
486,20171030,Sunol,2017,10,30,7,30,18,11,38481
487,20171030,Tilden,2017,10,30,7,32,18,13,38410
488,20171031,Anthony Chabot Regional Park,2017,10,31,7,33,18,11,38304
489,20171031,Briones,2017,10,31,7,33,18,11,38271
490,20171031,Garin Regional Park,2017,10,31,7,32,18,11,38329
491,20171031,Joseph D Grant County Park,2017,10,31,7,30,18,10,38384
492,20171031,Mt Diablo StatePark,2017,10,31,7,32,18,10,38282
493,20171031,Pleasanton Ridge Regional Park,2017,10,31,7,32,18,10,38333
494,20171031,Sunol,2017,10,31,7,31,18,10,38352
495,20171031,Tilden,2017,10,31,7,33,18,11,38279
496,20171101,Anthony Chabot Regional Park,2017,11,1,7,34,18,10,38175
497,20171101,Briones,2017,11,1,7,34,18,10,38142
498,20171101,Garin Regional Park,2017,11,1,7,33,18,10,38200
499,20171101,Joseph D Grant County Park,2017,11,1,7,31,18,9,38257
500,20171101,Mt Diablo StatePark,2017,11,1,7,33,18,9,38153
501,20171101,Pleasanton Ridge Regional Park,2017,11,1,7,33,18,9,38204
502,20171101,Sunol,2017,11,1,7,32,18,9,38225
503,20171101,Tilden,2017,11,1,7,34,18,10,38150
504,20171102,Anthony Chabot Regional Park,2017,11,2,7,35,18,9,38047
505,20171102,Briones,2017,11,2,7,35,18,9,38013
506,20171102,Garin Regional Park,2017,11,2,7,34,18,9,38073
507,20171102,Joseph D Grant County Park,2017,11,2,7,32,18,8,38131
508,20171102,Mt Diablo StatePark,2017,11,2,7,34,18,8,38024
509,20171102,Pleasanton Ridge Regional Park,2017,11,2,7,34,18,8,38077
510,20171102,Sunol,2017,11,2,7,33,18,8,38098
511,20171102,Tilden,2017,11,2,7,35,18,9,38021
512,20171103,Anthony Chabot Regional Park,2017,11,3,7,36,18,8,37920
513,20171103,Briones,2017,11,3,7,36,18,8,37886
514,20171103,Garin Regional Park,2017,11,3,7,35,18,8,37947
515,20171103,Joseph D Grant County Park,2017,11,3,7,33,18,7,38006
516,20171103,Mt Diablo StatePark,2017,11,3,7,35,18,7,37897
517,20171103,Pleasanton Ridge Regional Park,2017,11,3,7,35,18,7,37951
518,20171103,Sunol,2017,11,3,7,34,18,7,37973
519,20171103,Tilden,2017,11,3,7,37,18,8,37894
520,20171104,Anthony Chabot Regional Park,2017,11,4,7,37,18,7,37795
521,20171104,Briones,2017,11,4,7,37,18,7,37759
522,20171104,Garin Regional Park,2017,11,4,7,36,18,7,37822
523,20171104,Joseph D Grant County Park,2017,11,4,7,34,18,6,37883
524,20171104,Mt Diablo StatePark,2017,11,4,7,36,18,6,37771
525,20171104,Pleasanton Ridge Regional Park,2017,11,4,7,36,18,6,37826
526,20171104,Sunol,2017,11,4,7,35,18,6,37848
527,20171104,Tilden,2017,11,4,7,38,18,7,37768
528,20171105,Anthony Chabot Regional Park,2017,11,5,7,38,18,6,37671
529,20171105,Briones,2017,11,5,7,38,18,6,37634
530,20171105,Garin Regional Park,2017,11,5,7,37,18,6,37699
531,20171105,Joseph D Grant County Park,2017,11,5,7,35,18,5,37760
532,20171105,Mt Diablo StatePark,2017,11,5,7,37,18,5,37646
533,20171105,Pleasanton Ridge Regional Park,2017,11,5,7,37,18,5,37703
534,20171105,Sunol,2017,11,5,7,36,18,5,37725
535,20171105,Tilden,2017,11,5,7,39,18,6,37643
536,20171106,Anthony Chabot Regional Park,2017,11,6,7,39,18,5,37548
537,20171106,Briones,2017,11,6,7,39,18,5,37511
538,20171106,Garin Regional Park,2017,11,6,7,38,18,5,37576
539,20171106,Joseph D Grant County Park,2017,11,6,7,36,18,4,37639
540,20171106,Mt Diablo StatePark,2017,11,6,7,38,18,4,37523
541,20171106,Pleasanton Ridge Regional Park,2017,11,6,7,38,18,4,37581
542,20171106,Sunol,2017,11,6,7,37,18,4,37604
543,20171106,Tilden,2017,11,6,7,40,18,5,37520
544,20171107,Anthony Chabot Regional Park,2017,11,7,7,40,18,4,37426
545,20171107,Briones,2017,11,7,7,40,18,4,37388
546,20171107,Garin Regional Park,2017,11,7,7,39,18,4,37455
547,20171107,Joseph D Grant County Park,2017,11,7,7,38,18,3,37520
548,20171107,Mt Diablo StatePark,2017,11,7,7,40,18,3,37401
549,20171107,Pleasanton Ridge Regional Park,2017,11,7,7,39,18,3,37460
550,20171107,Sunol,2017,11,7,7,38,18,3,37483
551,20171107,Tilden,2017,11,7,7,41,18,4,37397
552,20171108,Anthony Chabot Regional Park,2017,11,8,7,41,18,3,37306
553,20171108,Briones,2017,11,8,7,42,18,3,37267
554,20171108,Garin Regional Park,2017,11,8,7,40,18,3,37336
555,20171108,Joseph D Grant County Park,2017,11,8,7,39,18,2,37401
556,20171108,Mt Diablo StatePark,2017,11,8,7,41,18,2,37280
557,20171108,Pleasanton Ridge Regional Park,2017,11,8,7,40,18,2,37340
558,20171108,Sunol,2017,11,8,7,39,18,2,37364
559,20171108,Tilden,2017,11,8,7,42,18,3,37277
560,20171109,Anthony Chabot Regional Park,2017,11,9,7,42,18,2,37187
561,20171109,Briones,2017,11,9,7,43,18,2,37148
562,20171109,Garin Regional Park,2017,11,9,7,42,18,2,37217
563,20171109,Joseph D Grant County Park,2017,11,9,7,40,18,1,37284
564,20171109,Mt Diablo StatePark,2017,11,9,7,42,18,1,37161
565,20171109,Pleasanton Ridge Regional Park,2017,11,9,7,41,18,1,37222
566,20171109,Sunol,2017,11,9,7,41,18,1,37247
567,20171109,Tilden,2017,11,9,7,43,18,2,37157
568,20171110,Anthony Chabot Regional Park,2017,11,10,7,43,18,1,37070
569,20171110,Briones,2017,11,10,7,44,18,1,37030
570,20171110,Garin Regional Park,2017,11,10,7,43,18,1,37101
571,20171110,Joseph D Grant County Park,2017,11,10,7,41,18,0,37169
572,20171110,Mt Diablo StatePark,2017,11,10,7,43,18,0,37043
573,20171110,Pleasanton Ridge Regional Park,2017,11,10,7,42,18,0,37106
574,20171110,Sunol,2017,11,10,7,42,18,0,37130
575,20171110,Tilden,2017,11,10,7,44,18,1,37039
576,20171111,Anthony Chabot Regional Park,2017,11,11,7,44,18,0,36954
577,20171111,Briones,2017,11,11,7,45,18,0,36913
578,20171111,Garin Regional Park,2017,11,11,7,44,18,0,36986
579,20171111,Joseph D Grant County Park,2017,11,11,7,42,17,59,37055
580,20171111,Mt Diablo StatePark,2017,11,11,7,44,17,59,36927
581,20171111,Pleasanton Ridge Regional Park,2017,11,11,7,43,18,0,36991
582,20171111,Sunol,2017,11,11,7,43,18,0,37016
583,20171111,Tilden,2017,11,11,7,45,18,0,36923
584,20171112,Anthony Chabot Regional Park,2017,11,12,7,45,17,59,36840
585,20171112,Briones,2017,11,12,7,46,17,59,36798
586,20171112,Garin Regional Park,2017,11,12,7,45,17,59,36872
587,20171112,Joseph D Grant County Park,2017,11,12,7,43,17,59,36943
588,20171112,Mt Diablo StatePark,2017,11,12,7,45,17,58,36813
589,20171112,Pleasanton Ridge Regional Park,2017,11,12,7,44,17,59,36877
590,20171112,Sunol,2017,11,12,7,44,17,59,36903
591,20171112,Tilden,2017,11,12,7,46,18,0,36809
592,20171113,Anthony Chabot Regional Park,2017,11,13,7,46,17,59,36728
593,20171113,Briones,2017,11,13,7,47,17,58,36685
594,20171113,Garin Regional Park,2017,11,13,7,46,17,58,36761
595,20171113,Joseph D Grant County Park,2017,11,13,7,44,17,58,36833
596,20171113,Mt Diablo StatePark,2017,11,13,7,46,17,58,36700
597,20171113,Pleasanton Ridge Regional Park,2017,11,13,7,45,17,58,36766
598,20171113,Sunol,2017,11,13,7,45,17,58,36792
599,20171113,Tilden,2017,11,13,7,47,17,59,36696
600,20171114,Anthony Chabot Regional Park,2017,11,14,7,48,17,58,36617
601,20171114,Briones,2017,11,14,7,48,17,58,36574
602,20171114,Garin Regional Park,2017,11,14,7,47,17,58,36651
603,20171114,Joseph D Grant County Park,2017,11,14,7,45,17,57,36724
604,20171114,Mt Diablo StatePark,2017,11,14,7,47,17,57,36589
605,20171114,Pleasanton Ridge Regional Park,2017,11,14,7,46,17,57,36656
606,20171114,Sunol,2017,11,14,7,46,17,57,36682
607,20171114,Tilden,2017,11,14,7,48,17,58,36585
608,20171115,Anthony Chabot Regional Park,2017,11,15,7,49,17,57,36509
609,20171115,Briones,2017,11,15,7,49,17,57,36465
610,20171115,Garin Regional Park,2017,11,15,7,48,17,57,36542
611,20171115,Joseph D Grant County Park,2017,11,15,7,46,17,56,36617
612,20171115,Mt Diablo StatePark,2017,11,15,7,48,17,56,36479
613,20171115,Pleasanton Ridge Regional Park,2017,11,15,7,47,17,56,36548
614,20171115,Sunol,2017,11,15,7,47,17,56,36575
615,20171115,Tilden,2017,11,15,7,49,17,57,36475
616,20171116,Anthony Chabot Regional Park,2017,11,16,7,50,17,56,36402
617,20171116,Briones,2017,11,16,7,50,17,56,36357
618,20171116,Garin Regional Park,2017,11,16,7,49,17,56,36436
619,20171116,Joseph D Grant County Park,2017,11,16,7,47,17,56,36512
620,20171116,Mt Diablo StatePark,2017,11,16,7,49,17,55,36372
621,20171116,Pleasanton Ridge Regional Park,2017,11,16,7,48,17,56,36441
622,20171116,Sunol,2017,11,16,7,48,17,56,36469
623,20171116,Tilden,2017,11,16,7,50,17,57,36368
624,20171117,Anthony Chabot Regional Park,2017,11,17,7,51,17,56,36297
625,20171117,Briones,2017,11,17,7,51,17,55,36252
626,20171117,Garin Regional Park,2017,11,17,7,50,17,56,36332
627,20171117,Joseph D Grant County Park,2017,11,17,7,48,17,55,36408
628,20171117,Mt Diablo StatePark,2017,11,17,7,50,17,55,36267
629,20171117,Pleasanton Ridge Regional Park,2017,11,17,7,49,17,55,36337
630,20171117,Sunol,2017,11,17,7,49,17,55,36365
631,20171117,Tilden,2017,11,17,7,51,17,56,36263
632,20171118,Anthony Chabot Regional Park,2017,11,18,7,52,17,55,36194
633,20171118,Briones,2017,11,18,7,52,17,55,36148
634,20171118,Garin Regional Park,2017,11,18,7,51,17,55,36229
635,20171118,Joseph D Grant County Park,2017,11,18,7,49,17,54,36307
636,20171118,Mt Diablo StatePark,2017,11,18,7,51,17,54,36164
637,20171118,Pleasanton Ridge Regional Park,2017,11,18,7,50,17,54,36235
638,20171118,Sunol,2017,11,18,7,50,17,54,36263
639,20171118,Tilden,2017,11,18,7,53,17,55,36159
640,20171119,Anthony Chabot Regional Park,2017,11,19,7,53,17,54,36093
641,20171119,Briones,2017,11,19,7,53,17,54,36047
642,20171119,Garin Regional Park,2017,11,19,7,52,17,54,36129
643,20171119,Joseph D Grant County Park,2017,11,19,7,50,17,54,36208
644,20171119,Mt Diablo StatePark,2017,11,19,7,52,17,53,36062
645,20171119,Pleasanton Ridge Regional Park,2017,11,19,7,52,17,54,36135
646,20171119,Sunol,2017,11,19,7,51,17,54,36163
647,20171119,Tilden,2017,11,19,7,54,17,55,36058
648,20171120,Anthony Chabot Regional Park,2017,11,20,7,54,17,54,35995
649,20171120,Briones,2017,11,20,7,54,17,53,35947
650,20171120,Garin Regional Park,2017,11,20,7,53,17,54,36031
651,20171120,Joseph D Grant County Park,2017,11,20,7,51,17,53,36111
652,20171120,Mt Diablo StatePark,2017,11,20,7,53,17,53,35963
653,20171120,Pleasanton Ridge Regional Park,2017,11,20,7,53,17,53,36037
654,20171120,Sunol,2017,11,20,7,52,17,53,36066
655,20171120,Tilden,2017,11,20,7,55,17,54,35959
656,20171121,Anthony Chabot Regional Park,2017,11,21,7,55,17,53,35898
657,20171121,Briones,2017,11,21,7,55,17,53,35850
658,20171121,Garin Regional Park,2017,11,21,7,54,17,53,35935
659,20171121,Joseph D Grant County Park,2017,11,21,7,52,17,52,36016
660,20171121,Mt Diablo StatePark,2017,11,21,7,54,17,52,35867
661,20171121,Pleasanton Ridge Regional Park,2017,11,21,7,54,17,53,35941
662,20171121,Sunol,2017,11,21,7,53,17,53,35970
663,20171121,Tilden,2017,11,21,7,56,17,53,35862
664,20171122,Anthony Chabot Regional Park,2017,11,22,7,56,17,53,35804
665,20171122,Briones,2017,11,22,7,56,17,52,35756
666,20171122,Garin Regional Park,2017,11,22,7,55,17,53,35842
667,20171122,Joseph D Grant County Park,2017,11,22,7,53,17,52,35924
668,20171122,Mt Diablo StatePark,2017,11,22,7,55,17,52,35772
669,20171122,Pleasanton Ridge Regional Park,2017,11,22,7,55,17,52,35847
670,20171122,Sunol,2017,11,22,7,54,17,52,35877
671,20171122,Tilden,2017,11,22,7,57,17,53,35768
672,20171123,Anthony Chabot Regional Park,2017,11,23,7,57,17,52,35713
673,20171123,Briones,2017,11,23,7,57,17,52,35663
674,20171123,Garin Regional Park,2017,11,23,7,56,17,52,35750
675,20171123,Joseph D Grant County Park,2017,11,23,7,54,17,51,35834
676,20171123,Mt Diablo StatePark,2017,11,23,7,57,17,51,35680
677,20171123,Pleasanton Ridge Regional Park,2017,11,23,7,56,17,52,35756
678,20171123,Sunol,2017,11,23,7,55,17,52,35786
679,20171123,Tilden,2017,11,23,7,58,17,52,35675
680,20171124,Anthony Chabot Regional Park,2017,11,24,7,58,17,52,35623
681,20171124,Briones,2017,11,24,7,59,17,51,35574
682,20171124,Garin Regional Park,2017,11,24,7,57,17,52,35661
683,20171124,Joseph D Grant County Park,2017,11,24,7,55,17,51,35746
684,20171124,Mt Diablo StatePark,2017,11,24,7,58,17,51,35590
685,20171124,Pleasanton Ridge Regional Park,2017,11,24,7,57,17,51,35667
686,20171124,Sunol,2017,11,24,7,56,17,51,35698
687,20171124,Tilden,2017,11,24,7,59,17,52,35586
688,20171125,Anthony Chabot Regional Park,2017,11,25,7,59,17,51,35537
689,20171125,Briones,2017,11,25,8,0,17,51,35486
690,20171125,Garin Regional Park,2017,11,25,7,58,17,51,35575
691,20171125,Joseph D Grant County Park,2017,11,25,7,56,17,51,35660
692,20171125,Mt Diablo StatePark,2017,11,25,7,59,17,50,35503
693,20171125,Pleasanton Ridge Regional Park,2017,11,25,7,58,17,51,35581
694,20171125,Sunol,2017,11,25,7,57,17,51,35612
695,20171125,Tilden,2017,11,25,8,0,17,52,35498
696,20171126,Anthony Chabot Regional Park,2017,11,26,8,0,17,51,35452
697,20171126,Briones,2017,11,26,8,1,17,51,35401
698,20171126,Garin Regional Park,2017,11,26,7,59,17,51,35491
699,20171126,Joseph D Grant County Park,2017,11,26,7,57,17,50,35577
700,20171126,Mt Diablo StatePark,2017,11,26,8,0,17,50,35418
701,20171126,Pleasanton Ridge Regional Park,2017,11,26,7,59,17,50,35497
702,20171126,Sunol,2017,11,26,7,58,17,50,35529
703,20171126,Tilden,2017,11,26,8,1,17,51,35414
704,20171127,Anthony Chabot Regional Park,2017,11,27,8,1,17,51,35371
705,20171127,Briones,2017,11,27,8,2,17,50,35319
706,20171127,Garin Regional Park,2017,11,27,8,0,17,51,35410
707,20171127,Joseph D Grant County Park,2017,11,27,7,58,17,50,35497
708,20171127,Mt Diablo StatePark,2017,11,27,8,1,17,50,35336
709,20171127,Pleasanton Ridge Regional Park,2017,11,27,8,0,17,50,35416
710,20171127,Sunol,2017,11,27,7,59,17,50,35448
711,20171127,Tilden,2017,11,27,8,2,17,51,35332
712,20171128,Anthony Chabot Regional Park,2017,11,28,8,2,17,50,35292
713,20171128,Briones,2017,11,28,8,3,17,50,35240
714,20171128,Garin Regional Park,2017,11,28,8,1,17,50,35332
715,20171128,Joseph D Grant County Park,2017,11,28,7,59,17,50,35420
716,20171128,Mt Diablo StatePark,2017,11,28,8,2,17,49,35257
717,20171128,Pleasanton Ridge Regional Park,2017,11,28,8,1,17,50,35338
718,20171128,Sunol,2017,11,28,8,0,17,50,35370
719,20171128,Tilden,2017,11,28,8,3,17,50,35252
720,20171129,Anthony Chabot Regional Park,2017,11,29,8,3,17,50,35216
721,20171129,Briones,2017,11,29,8,4,17,50,35163
722,20171129,Garin Regional Park,2017,11,29,8,2,17,50,35256
723,20171129,Joseph D Grant County Park,2017,11,29,8,0,17,49,35345
724,20171129,Mt Diablo StatePark,2017,11,29,8,3,17,49,35181
725,20171129,Pleasanton Ridge Regional Park,2017,11,29,8,2,17,49,35262
726,20171129,Sunol,2017,11,29,8,1,17,49,35294
727,20171129,Tilden,2017,11,29,8,4,17,50,35176
728,20171130,Anthony Chabot Regional Park,2017,11,30,8,4,17,50,35142
729,20171130,Briones,2017,11,30,8,4,17,49,35089
730,20171130,Garin Regional Park,2017,11,30,8,3,17,50,35183
731,20171130,Joseph D Grant County Park,2017,11,30,8,1,17,49,35273
732,20171130,Mt Diablo StatePark,2017,11,30,8,4,17,49,35107
733,20171130,Pleasanton Ridge Regional Park,2017,11,30,8,3,17,49,35189
734,20171130,Sunol,2017,11,30,8,2,17,49,35222
735,20171130,Tilden,2017,11,30,8,5,17,50,35102
736,20171201,Anthony Chabot Regional Park,2017,12,1,8,5,17,49,35072
737,20171201,Briones,2017,12,1,8,5,17,49,35018
738,20171201,Garin Regional Park,2017,12,1,8,4,17,49,35113
739,20171201,Joseph D Grant County Park,2017,12,1,8,2,17,49,35203
740,20171201,Mt Diablo StatePark,2017,12,1,8,4,17,48,35036
741,20171201,Pleasanton Ridge Regional Park,2017,12,1,8,4,17,49,35119
742,20171201,Sunol,2017,12,1,8,3,17,49,35152
743,20171201,Tilden,2017,12,1,8,6,17,50,35031
744,20171202,Anthony Chabot Regional Park,2017,12,2,8,6,17,49,35004
745,20171202,Briones,2017,12,2,8,6,17,49,34950
746,20171202,Garin Regional Park,2017,12,2,8,5,17,49,35046
747,20171202,Joseph D Grant County Park,2017,12,2,8,3,17,49,35137
748,20171202,Mt Diablo StatePark,2017,12,2,8,5,17,48,34969
749,20171202,Pleasanton Ridge Regional Park,2017,12,2,8,5,17,49,35052
750,20171202,Sunol,2017,12,2,8,4,17,49,35085
751,20171202,Tilden,2017,12,2,8,7,17,49,34964
752,20171203,Anthony Chabot Regional Park,2017,12,3,8,7,17,49,34940
753,20171203,Briones,2017,12,3,8,7,17,49,34886
754,20171203,Garin Regional Park,2017,12,3,8,6,17,49,34982
755,20171203,Joseph D Grant County Park,2017,12,3,8,4,17,48,35073
756,20171203,Mt Diablo StatePark,2017,12,3,8,6,17,48,34904
757,20171203,Pleasanton Ridge Regional Park,2017,12,3,8,5,17,49,34988
758,20171203,Sunol,2017,12,3,8,5,17,49,35021
759,20171203,Tilden,2017,12,3,8,8,17,49,34899
760,20171204,Anthony Chabot Regional Park,2017,12,4,8,8,17,49,34878
761,20171204,Briones,2017,12,4,8,8,17,49,34824
762,20171204,Garin Regional Park,2017,12,4,8,7,17,49,34920
763,20171204,Joseph D Grant County Park,2017,12,4,8,5,17,48,35013
764,20171204,Mt Diablo StatePark,2017,12,4,8,7,17,48,34842
765,20171204,Pleasanton Ridge Regional Park,2017,12,4,8,6,17,48,34927
766,20171204,Sunol,2017,12,4,8,6,17,49,34961
767,20171204,Tilden,2017,12,4,8,9,17,49,34837
768,20171205,Anthony Chabot Regional Park,2017,12,5,8,9,17,49,34820
769,20171205,Briones,2017,12,5,8,9,17,49,34765
770,20171205,Garin Regional Park,2017,12,5,8,8,17,49,34862
771,20171205,Joseph D Grant County Park,2017,12,5,8,6,17,48,34956
772,20171205,Mt Diablo StatePark,2017,12,5,8,8,17,48,34783
773,20171205,Pleasanton Ridge Regional Park,2017,12,5,8,7,17,48,34869
774,20171205,Sunol,2017,12,5,8,7,17,48,34903
775,20171205,Tilden,2017,12,5,8,9,17,49,34778
776,20171206,Anthony Chabot Regional Park,2017,12,6,8,9,17,49,34765
777,20171206,Briones,2017,12,6,8,10,17,48,34709
