id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,positional_accuracy,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_genus_name,taxon_species_name
76427585,Sat May 01 2021 18:13:40 GMT-0700 (PDT),2021-05-01,2021-05-02 01:13:40 UTC,Pacific Time (US & Canada),625205,research,https://www.inaturalist.org/observations/76427585,https://static.inaturalist.org/photos/125023197/medium.jpg,"",2,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.8316616667,-121.7880083333,5,,,Contra Costa,Ookow,Dichelostemma congestum,Ookow,Plantae,56593,Dichelostemma,Dichelostemma congestum
76427858,Sat May 01 2021 17:49:59 GMT-0700 (PDT),2021-05-01,2021-05-02 00:49:59 UTC,Pacific Time (US & Canada),625205,research,https://www.inaturalist.org/observations/76427858,https://static.inaturalist.org/photos/125023631/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.824825,-121.7884616667,68,,,Contra Costa,Blow Wives,Achyrachaena mollis,Blow Wives,Plantae,56852,Achyrachaena,Achyrachaena mollis
76428199,Sat May 01 2021 17:50:05 GMT-0700 (PDT),2021-05-01,2021-05-02 00:50:05 UTC,Pacific Time (US & Canada),625205,research,https://www.inaturalist.org/observations/76428199,https://static.inaturalist.org/photos/125024426/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.8248216667,-121.7885366667,32,,,Contra Costa,dot-seed plantain,Plantago erecta,dot-seed plantain,Plantae,53177,Plantago,Plantago erecta
76434526,2021/04/30 10:08 AM PDT,2021-04-30,2021-04-30 17:08:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434526,https://inaturalist-open-data.s3.amazonaws.com/photos/125012147/medium.jpg,,1,0,false,"Contra Costa County, CA, USA",37.826236,-121.7876299722,,,,Contra Costa,Coast Range false bindweed,Calystegia collina,Coast Range false bindweed,Plantae,59759,Calystegia,Calystegia collina
76434535,2021/04/30 10:37 AM PDT,2021-04-30,2021-04-30 17:37:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434535,https://inaturalist-open-data.s3.amazonaws.com/photos/125012460/medium.jpg,"A lot of these right now, including in burned areas.",2,0,false,"Contra Costa County, CA, USA",37.8320916667,-121.787975,,,,Contra Costa,Whiskerbrush,Leptosiphon ciliatus,Whiskerbrush,Plantae,77684,Leptosiphon,Leptosiphon ciliatus
76434541,2021/04/30 11:03 AM PDT,2021-04-30,2021-04-30 18:03:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434541,https://inaturalist-open-data.s3.amazonaws.com/photos/125012628/medium.jpg,"Lovely and vivid, in an area that burned last year. I think they're Blue Dicks, but still have a hard time committing.",3,0,false,"Contra Costa County, CA, USA",37.8341989722,-121.786482,,,,Contra Costa,Ookow,Dichelostemma congestum,Ookow,Plantae,56593,Dichelostemma,Dichelostemma congestum
76434547,2021/04/30 11:18 AM PDT,2021-04-30,2021-04-30 18:18:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434547,https://inaturalist-open-data.s3.amazonaws.com/photos/125012906/medium.jpg,"Quite a few nice patches of Chinese Houses, especially in areas that burned last year, but also in areas that didn't.",1,0,false,"Contra Costa County, CA, USA",37.8340138889,-121.7852166667,,,,Contra Costa,Purple Chinese Houses,Collinsia heterophylla,Purple Chinese Houses,Plantae,47325,Collinsia,Collinsia heterophylla
76434550,2021/04/30 11:26 AM PDT,2021-04-30,2021-04-30 18:26:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434550,https://inaturalist-open-data.s3.amazonaws.com/photos/125013124/medium.jpg,"Commonly seen, both in burn areas and not.",1,0,false,"Contra Costa County, CA, USA",37.833625,-121.7841527778,,,,Contra Costa,Winecup Clarkia,Clarkia purpurea,Winecup Clarkia,Plantae,51087,Clarkia,Clarkia purpurea
76434551,2021/04/30 11:28 AM PDT,2021-04-30,2021-04-30 18:28:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434551,https://inaturalist-open-data.s3.amazonaws.com/photos/125013223/medium.jpg,"In an area that burned last year, rather small. Very similar to a few others seen nearby, but the other ones were much larger, maybe just due to conditions?",2,0,false,"Contra Costa County, CA, USA",37.8336444444,-121.7841583333,,,,Contra Costa,oneleaf onion,Allium unifolium,oneleaf onion,Plantae,59781,Allium,Allium unifolium
76434557,2021/04/30 11:34 AM PDT,2021-04-30,2021-04-30 18:34:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434557,https://inaturalist-open-data.s3.amazonaws.com/photos/125013383/medium.jpg,Just a few in an area that burned last year. Rather large.,2,0,false,"Contra Costa County, CA, USA",37.8334277778,-121.7836444444,,,,Contra Costa,oneleaf onion,Allium unifolium,oneleaf onion,Plantae,59781,Allium,Allium unifolium
76434558,2021/04/30 11:38 AM PDT,2021-04-30,2021-04-30 18:38:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434558,https://inaturalist-open-data.s3.amazonaws.com/photos/125013484/medium.jpg,In an area that burned last year,1,0,false,"Contra Costa County, CA, USA",37.8334138889,-121.7836166667,,,,Contra Costa,jeweled onion,Allium serra,jeweled onion,Plantae,59784,Allium,Allium serra
76434559,2021/04/30 11:42 AM PDT,2021-04-30,2021-04-30 18:42:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434559,https://inaturalist-open-data.s3.amazonaws.com/photos/125013572/medium.jpg,In an area that burned last year,1,0,false,"Contra Costa County, CA, USA",37.8334199722,-121.7836199722,,,,Contra Costa,Field madder,Sherardia arvensis,Field madder,Plantae,47691,Sherardia,Sherardia arvensis
76434562,2021/04/30 11:58 AM PDT,2021-04-30,2021-04-30 18:58:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434562,https://inaturalist-open-data.s3.amazonaws.com/photos/125014199/medium.jpg,"A few patches of these, including in areas that burned last year.",2,0,false,"Contra Costa County, CA, USA",37.8342861111,-121.7836361111,,,,Contra Costa,Diablo helianthella,Helianthella castanea,Mt. Diablo Helianthella,Plantae,64250,Helianthella,Helianthella castanea
76434575,2021/04/30 1:28 PM PDT,2021-04-30,2021-04-30 20:28:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434575,https://inaturalist-open-data.s3.amazonaws.com/photos/125016044/medium.jpg,Lots of these scattered in open grasslands around the northeast side of the park. Notably short.,2,0,false,"Contra Costa County, CA, USA",37.8481666667,-121.7982,,,,Contra Costa,Ithuriel's Spear,Triteleia laxa,Ithuriel's Spear,Plantae,51085,Triteleia,Triteleia laxa
76434578,2021/04/30 1:49 PM PDT,2021-04-30,2021-04-30 20:49:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434578,https://inaturalist-open-data.s3.amazonaws.com/photos/125016193/medium.jpg,,1,0,false,"Contra Costa County, CA, USA",37.8514055556,-121.8034166667,,,,Contra Costa,Тысячелистник обыкновенный,Achillea millefolium,common yarrow,Plantae,52821,Achillea,Achillea millefolium
76434584,2021/04/30 2:35 PM PDT,2021-04-30,2021-04-30 21:35:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434584,https://inaturalist-open-data.s3.amazonaws.com/photos/125016414/medium.jpg,So many insects on the yerba santa!,2,0,false,"Contra Costa County, CA, USA",37.8415194444,-121.8028527778,,,,Contra Costa,California yerba santa,Eriodictyon californicum,California yerba santa,Plantae,57095,Eriodictyon,Eriodictyon californicum
76434585,2021/04/30 2:40 PM PDT,2021-04-30,2021-04-30 21:40:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434585,https://inaturalist-open-data.s3.amazonaws.com/photos/125016447/medium.jpg,,1,0,false,"Contra Costa County, CA, USA",37.8414944444,-121.8029527778,,,,Contra Costa,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Diplacus,Diplacus aurantiacus
76434592,2021/04/30 2:59 PM PDT,2021-04-30,2021-04-30 21:59:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434592,https://inaturalist-open-data.s3.amazonaws.com/photos/125016880/medium.jpg,,1,0,false,"Contra Costa County, CA, USA",37.8413611111,-121.8019305556,,,,Contra Costa,Mediterranean lineseed,Bellardia trixago,Mediterranean lineseed,Plantae,51286,Bellardia,Bellardia trixago
76434594,2021/04/30 3:03 PM PDT,2021-04-30,2021-04-30 22:03:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434594,https://inaturalist-open-data.s3.amazonaws.com/photos/125017058/medium.jpg,"LOTS of blow wives, in many places",1,0,false,"Contra Costa County, CA, USA",37.840925,-121.8019638889,,,,Contra Costa,Blow Wives,Achyrachaena mollis,Blow Wives,Plantae,56852,Achyrachaena,Achyrachaena mollis
76434602,2021/04/30 4:06 PM PDT,2021-04-30,2021-04-30 23:06:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76434602,https://inaturalist-open-data.s3.amazonaws.com/photos/125017466/medium.jpg,"A surprising number of them, in a half-hidden spot off the trail that did not burn last year.",1,0,false,"Contra Costa County, CA, USA",37.8252916667,-121.7959666667,,,,Contra Costa,wind poppy,Papaver heterophyllum,wind poppy,Plantae,78344,Papaver,Papaver heterophyllum
76436233,2021/04/30 10:29 AM PDT,2021-04-30,2021-04-30 17:29:00 UTC,Pacific Time (US & Canada),60643,research,https://www.inaturalist.org/observations/76436233,https://inaturalist-open-data.s3.amazonaws.com/photos/125036694/medium.jpg,,1,0,false,"Contra Costa County, CA, USA",37.8312861087,-121.788150826,205,,,Contra Costa,Phlox-leaved Bedstraw,Galium andrewsii,Phlox-leaved Bedstraw,Plantae,58310,Galium,Galium andrewsii
76570408,Sat May 01 2021 14:44:38 GMT-0700 (PDT),2021-05-01,2021-05-01 21:44:38 UTC,Pacific Time (US & Canada),90520,research,https://www.inaturalist.org/observations/76570408,https://inaturalist-open-data.s3.amazonaws.com/photos/125242941/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.8342033333,-121.78633,32,,,Contra Costa,Silver Hairgrass,Aira caryophyllea,Silver Hairgrass,Plantae,52694,Aira,Aira caryophyllea
76806771,2021/05/01 12:41 PM UTC,2021-05-01,2021-05-01 12:41:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76806771,https://inaturalist-open-data.s3.amazonaws.com/photos/125619955/medium.jpg,"",1,0,false,Morgan Territory Regional Preserve,37.8374916667,-121.7841472222,,,,Contra Costa,downy pincushionplant,Navarretia pubescens,downy pincushionplant,Plantae,58976,Navarretia,Navarretia pubescens
76817638,Sun May 02 2021 12:28:19 GMT-0700 (PDT),2021-05-02,2021-05-02 19:28:19 UTC,Pacific Time (US & Canada),1115219,research,https://www.inaturalist.org/observations/76817638,https://static.inaturalist.org/photos/125637725/medium.jpg,,3,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.8317495723,-121.7916555628,200,,,Contra Costa,Whiskerbrush,Leptosiphon ciliatus,Whiskerbrush,Plantae,77684,Leptosiphon,Leptosiphon ciliatus
76817706,Sun May 02 2021 12:43:26 GMT-0700 (PDT),2021-05-02,2021-05-02 19:43:26 UTC,Pacific Time (US & Canada),1115219,research,https://www.inaturalist.org/observations/76817706,https://static.inaturalist.org/photos/125637893/medium.jpg,,3,0,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8353935973,-121.7950426331,5,,,Contra Costa,tomcat clover,Trifolium willdenovii,tomcat clover,Plantae,57081,Trifolium,Trifolium willdenovii
76817840,Sun May 02 2021 13:11:20 GMT-0700 (PDT),2021-05-02,2021-05-02 20:11:20 UTC,Pacific Time (US & Canada),1115219,research,https://www.inaturalist.org/observations/76817840,https://static.inaturalist.org/photos/125638088/medium.jpg,,3,1,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8397291913,-121.7945158208,10,,,Contra Costa,jeweled onion,Allium serra,jeweled onion,Plantae,59784,Allium,Allium serra
76817907,Sun May 02 2021 13:17:14 GMT-0700 (PDT),2021-05-02,2021-05-02 20:17:14 UTC,Pacific Time (US & Canada),1115219,research,https://www.inaturalist.org/observations/76817907,https://static.inaturalist.org/photos/125638161/medium.jpg,,2,0,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8401676838,-121.7939896709,9,,,Contra Costa,Purple Chinese Houses,Collinsia heterophylla,Purple Chinese Houses,Plantae,47325,Collinsia,Collinsia heterophylla
76817951,Sun May 02 2021 13:24:28 GMT-0700 (PDT),2021-05-02,2021-05-02 20:24:28 UTC,Pacific Time (US & Canada),1115219,research,https://www.inaturalist.org/observations/76817951,https://static.inaturalist.org/photos/125638221/medium.jpg,,2,0,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8412990107,-121.7930895236,10,,,Contra Costa,purple owl's-clover,Castilleja exserta,purple owl's-clover,Plantae,49343,Castilleja,Castilleja exserta
76822042,2021/05/01 2:07 PM UTC,2021-05-01,2021-05-01 14:07:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76822042,https://inaturalist-open-data.s3.amazonaws.com/photos/125640286/medium.jpg,"",1,0,false,Morgan Territory Regional Preserve,37.8334833333,-121.7835583333,,,,Contra Costa,narrowleaf onion,Allium amplectens,narrowleaf onion,Plantae,60267,Allium,Allium amplectens
76833276,2021/05/01 12:32 PM UTC,2021-05-01,2021-05-01 12:32:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76833276,https://inaturalist-open-data.s3.amazonaws.com/photos/125663612/medium.jpg,,1,0,false,Morgan Territory Regional Preserve,37.8366777778,-121.7835027778,,,,Contra Costa,Western Hoptree,Ptelea crenulata,Western Hoptree,Plantae,50622,Ptelea,Ptelea crenulata
76835511,2021/05/01 1:56 PM UTC,2021-05-01,2021-05-01 13:56:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76835511,https://inaturalist-open-data.s3.amazonaws.com/photos/125666964/medium.jpg,,1,0,false,Morgan Territory Regional Preserve,37.8352444444,-121.7842694444,,,,Contra Costa,Toyon,Heteromeles arbutifolia,Toyon,Plantae,53405,Heteromeles,Heteromeles arbutifolia
76846221,2021/05/01 12:57 PM UTC,2021-05-01,2021-05-01 12:57:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76846221,https://inaturalist-open-data.s3.amazonaws.com/photos/125684061/medium.jpg,"",1,0,false,Morgan Territory Regional Preserve,37.8384972222,-121.7846666667,,,,Contra Costa,grassy tarweed,Madia gracilis,grassy tarweed,Plantae,53135,Madia,Madia gracilis
76847699,2021/05/01 1:38 PM UTC,2021-05-01,2021-05-01 13:38:00 UTC,UTC,4260945,research,https://www.inaturalist.org/observations/76847699,https://inaturalist-open-data.s3.amazonaws.com/photos/125687323/medium.jpg,,1,0,false,Morgan Territory Regional Preserve,37.8364638889,-121.783225,,,,Contra Costa,American wild carrot,Daucus pusillus,American wild carrot,Plantae,56726,Daucus,Daucus pusillus
76860540,2021-05-01 12:05:31,2021-05-01,2021-05-01 19:05:31 UTC,Pacific Time (US & Canada),2524647,research,https://www.inaturalist.org/observations/76860540,https://static.inaturalist.org/photos/125708291/medium.jpeg,,1,0,false,"Livermore, CA 94551, USA",37.8251491997,-121.796002,,,,Contra Costa,wind poppy,Papaver heterophyllum,wind poppy,Plantae,78344,Papaver,Papaver heterophyllum
76860588,2021-05-01 12:50:50,2021-05-01,2021-05-01 19:50:50 UTC,Pacific Time (US & Canada),2524647,research,https://www.inaturalist.org/observations/76860588,https://static.inaturalist.org/photos/125708321/medium.jpeg,,2,0,false,"Livermore, CA 94551, USA",37.8414610997,-121.8020621,,,,Contra Costa,Mediterranean lineseed,Bellardia trixago,Mediterranean lineseed,Plantae,51286,Bellardia,Bellardia trixago
77064667,Wed Apr 28 2021 10:07:55 GMT-0700 (PDT),2021-04-28,2021-04-28 17:07:55 UTC,Pacific Time (US & Canada),3936648,research,https://www.inaturalist.org/observations/77064667,https://inaturalist-open-data.s3.amazonaws.com/photos/126026582/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8202852887,-121.7920943723,5,,,Contra Costa,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Eschscholzia,Eschscholzia californica
77064834,Wed Apr 28 2021 11:01:18 GMT-0700 (PDT),2021-04-28,2021-04-28 18:01:18 UTC,Pacific Time (US & Canada),3936648,research,https://www.inaturalist.org/observations/77064834,https://inaturalist-open-data.s3.amazonaws.com/photos/126026924/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Contra Costa County, US-CA, US",37.8332227981,-121.787716169,5,,,Contra Costa,Small-flowered Catchfly,Silene gallica,Small-flowered Catchfly,Plantae,53212,Silene,Silene gallica
77343767,Sun May 02 2021 13:31:41 GMT-0700 (PDT),2021-05-02,2021-05-02 20:31:41 UTC,Pacific Time (US & Canada),4275795,research,https://www.inaturalist.org/observations/77343767,https://inaturalist-open-data.s3.amazonaws.com/photos/126483024/medium.jpg,"",2,0,false,"Morgan Territory Regional Preserve, Pleasanton, CA, US",37.840855,-121.801925,7,,,Contra Costa,Ithuriel's Spear,Triteleia laxa,Ithuriel's Spear,Plantae,51085,Triteleia,Triteleia laxa
77354445,Sat May 01 2021 15:13:00 GMT-0700 (PDT),2021-05-01,2021-05-01 22:13:00 UTC,Pacific Time (US & Canada),90520,research,https://www.inaturalist.org/observations/77354445,https://inaturalist-open-data.s3.amazonaws.com/photos/126500737/medium.jpg,"",1,0,false,"Morgan Territory Regional Preserve, Livermore, CA, US",37.8333633333,-121.7838366667,12,,,Contra Costa,Rough-fruited buttercup,Ranunculus muricatus,Rough-fruited buttercup,Plantae,57240,Ranunculus,Ranunculus muricatus
77557290,2021-04-30 13:11:41,2021-04-30,2021-04-30 20:11:41 UTC,Pacific Time (US & Canada),847776,research,https://www.inaturalist.org/observations/77557290,https://inaturalist-open-data.s3.amazonaws.com/photos/126850838/medium.jpeg,,1,0,false,"Clayton, CA 94517, USA",37.8349127997,-121.7864718,,,,Contra Costa,Purple Chinese Houses,Collinsia heterophylla,Purple Chinese Houses,Plantae,47325,Collinsia,Collinsia heterophylla
